transaction_id,customer_id,order_id,amount,currency,payment_status,failure_reason,customer_type,previous_successful_payments,previous_failed_payments,previous_recovery_attempts,historical_recovery_rate,customer_lifetime_value,time_since_failure_minutes,payment_method,checkout_abandoned,order_value_segment,ground_truth_best_strategy,ground_truth_recovery_probability,ground_truth_recovered,ground_truth_recovered_amount
txn_syn_0364,cust_syn_365,order_syn_0364,15419.76,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,159.84,1460,UPI,False,HIGH,PAYMENT_LINK,0.2465,False,0.0
txn_syn_0365,cust_syn_883,order_syn_0365,43072.05,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,271.86,2821,CREDIT_CARD,False,HIGH,PAYMENT_LINK,0.2329,False,0.0
txn_syn_0366,cust_syn_897,order_syn_0366,41803.47,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,22,2,0,0.43,26162.38,2155,CREDIT_CARD,True,HIGH,PAYMENT_LINK,0.5446,False,0.0
txn_syn_0367,cust_syn_219,order_syn_0367,496.74,INR,FAILED,INCORRECT_OTP,RETURNING,2,7,2,0.5,35170.43,707,WALLET,False,MICRO,PAYMENT_LINK,0.8056,True,496.74
txn_syn_0368,cust_syn_332,order_syn_0368,7866.45,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,490.55,1768,UPI,False,MEDIUM,PAYMENT_LINK,0.2142,True,7866.45
txn_syn_0369,cust_syn_359,order_syn_0369,210.41,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,5.14,2748,CREDIT_CARD,False,MICRO,PAYMENT_LINK,0.4277,True,210.41
txn_syn_0370,cust_syn_264,order_syn_0370,294.3,INR,FAILED,NETWORK_TIMEOUT,ENTERPRISE,40,3,0,0.36,178502.5,2202,UPI,False,MICRO,PAYMENT_LINK,0.6043,True,294.3
txn_syn_0371,cust_syn_814,order_syn_0371,5627.74,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,29,1,0,0.8,49102.45,1289,UPI,True,MEDIUM,PAYMENT_LINK,0.6431,True,5627.74
txn_syn_0372,cust_syn_141,order_syn_0372,7624.83,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,192.39,1670,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.4019,False,0.0
txn_syn_0373,cust_syn_795,order_syn_0373,4566.93,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,337.08,490,CREDIT_CARD,True,MEDIUM,PAYMENT_LINK,0.7721,False,0.0
txn_syn_0374,cust_syn_166,order_syn_0374,26171.16,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,100.13,2385,UPI,False,HIGH,NO_ACTION,0.02,False,0.0
txn_syn_0375,cust_syn_514,order_syn_0375,546.55,INR,FAILED,BANK_SERVER_DOWN,VIP,33,4,1,1.0,21557.28,218,CREDIT_CARD,False,LOW,RETRY,0.8551,True,546.55
txn_syn_0376,cust_syn_410,order_syn_0376,5411.76,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,7,1,1,1.0,11692.72,2240,UPI,False,MEDIUM,PAYMENT_LINK,0.5186,True,5411.76
txn_syn_0377,cust_syn_973,order_syn_0377,8742.39,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,16.43,2015,UPI,True,MEDIUM,PAYMENT_LINK,0.5365,True,8742.39
txn_syn_0378,cust_syn_667,order_syn_0378,5451.73,INR,FAILED,INCORRECT_OTP,RETURNING,37,7,3,0.33,26320.88,1167,WALLET,False,MEDIUM,PAYMENT_LINK,0.5201,False,0.0
txn_syn_0379,cust_syn_127,order_syn_0379,1507.99,INR,FAILED,NETWORK_TIMEOUT,RETURNING,22,6,0,0.56,49613.39,349,UPI,False,LOW,RETRY,0.5695,True,1507.99
txn_syn_0380,cust_syn_571,order_syn_0380,1200.11,INR,FAILED,INCORRECT_OTP,RETURNING,28,8,3,0.67,2979.31,402,UPI,False,LOW,PAYMENT_LINK,0.7343,False,0.0
txn_syn_0381,cust_syn_447,order_syn_0381,670.9,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,484.71,878,WALLET,False,LOW,RETRY,0.4142,False,0.0
txn_syn_0382,cust_syn_194,order_syn_0382,29010.26,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,38,1,1,1.0,5228.95,1238,UPI,False,HIGH,ALTERNATE_FLOW,0.5094,True,29010.26
txn_syn_0383,cust_syn_627,order_syn_0383,548.28,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,36,2,0,0.68,26778.76,1099,CREDIT_CARD,False,LOW,ALTERNATE_FLOW,0.4885,False,0.0
txn_syn_0384,cust_syn_741,order_syn_0384,770.79,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,231.24,265,DEBIT_CARD,False,LOW,ALTERNATE_FLOW,0.3485,False,0.0
txn_syn_0385,cust_syn_341,order_syn_0385,535.84,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,8,2,0,0.32,40258.15,829,WALLET,False,LOW,NO_ACTION,0.02,False,0.0
txn_syn_0386,cust_syn_972,order_syn_0386,905.85,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,391.12,1669,UPI,False,LOW,PAYMENT_LINK,0.4016,False,0.0
txn_syn_0387,cust_syn_341,order_syn_0387,8460.01,INR,FAILED,CARD_AUTHENTICATION_FAILED,FIRST_TIME,0,0,0,0.0,466.47,371,NET_BANKING,False,MEDIUM,ALTERNATE_FLOW,0.4502,True,8460.01
txn_syn_0388,cust_syn_866,order_syn_0388,109329.18,INR,FAILED,INCORRECT_OTP,RETURNING,28,3,1,0.0,10407.4,1536,UPI,False,ENTERPRISE,PAYMENT_LINK,0.5191,True,109329.18
txn_syn_0389,cust_syn_903,order_syn_0389,969.12,INR,FAILED,UPI_APP_UNRESPONSIVE,ENTERPRISE,24,7,5,0.4,248553.23,225,CREDIT_CARD,False,LOW,ALTERNATE_FLOW,0.7442,False,0.0
txn_syn_0390,cust_syn_471,order_syn_0390,25718.63,INR,FAILED,NETWORK_TIMEOUT,ENTERPRISE,8,8,1,1.0,123879.65,966,WALLET,False,HIGH,RETRY,0.6361,False,0.0
txn_syn_0391,cust_syn_759,order_syn_0391,4716.24,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,3,4,0,0.79,47143.78,413,DEBIT_CARD,True,MEDIUM,PAYMENT_LINK,0.7677,False,0.0
txn_syn_0392,cust_syn_855,order_syn_0392,2653.47,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,380.99,14,UPI,True,MEDIUM,PAYMENT_LINK,0.6879,True,2653.47
txn_syn_0393,cust_syn_886,order_syn_0393,3345.86,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,9,6,2,0.5,24961.54,815,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.5703,False,0.0
txn_syn_0394,cust_syn_121,order_syn_0394,2518.63,INR,FAILED,INSUFFICIENT_FUNDS,ENTERPRISE,36,3,0,0.88,69100.67,366,UPI,False,MEDIUM,PAYMENT_LINK,0.6762,False,0.0
txn_syn_0395,cust_syn_564,order_syn_0395,41284.1,INR,FAILED,EXPIRED_CARD,RETURNING,32,1,0,0.73,11146.12,848,UPI,False,HIGH,ALTERNATE_FLOW,0.4888,True,41284.1
txn_syn_0396,cust_syn_249,order_syn_0396,3234.61,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,2,0,0.0,117.74,353,CREDIT_CARD,True,MEDIUM,PAYMENT_LINK,0.7148,True,3234.61
txn_syn_0397,cust_syn_825,order_syn_0397,310.36,INR,FAILED,GATEWAY_REJECTED,RETURNING,39,4,0,0.36,4820.11,2452,NET_BANKING,False,MICRO,PAYMENT_LINK,0.5302,False,0.0
txn_syn_0398,cust_syn_787,order_syn_0398,3342.36,INR,FAILED,CARD_AUTHENTICATION_FAILED,FIRST_TIME,0,2,0,0.0,279.78,542,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.5452,False,0.0
txn_syn_0399,cust_syn_611,order_syn_0399,845.63,INR,FAILED,EXPIRED_CARD,ENTERPRISE,18,5,3,0.67,272004.29,677,NET_BANKING,False,LOW,ALTERNATE_FLOW,0.7147,True,845.63
txn_syn_0400,cust_syn_917,order_syn_0400,734.37,INR,FAILED,GATEWAY_REJECTED,RETURNING,13,2,0,0.44,3721.39,169,UPI,False,LOW,RETRY,0.3522,False,0.0
txn_syn_0401,cust_syn_251,order_syn_0401,250.47,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,434.09,2400,CREDIT_CARD,False,MICRO,PAYMENT_LINK,0.2433,False,0.0
txn_syn_0402,cust_syn_352,order_syn_0402,435.2,INR,FAILED,BANK_SERVER_DOWN,RETURNING,7,5,0,0.47,49104.05,120,NET_BANKING,False,MICRO,RETRY,0.7868,True,435.2
txn_syn_0403,cust_syn_105,order_syn_0403,9525.82,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,FIRST_TIME,0,0,0,0.0,311.18,531,WALLET,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0404,cust_syn_716,order_syn_0404,166844.59,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,89.01,1650,UPI,False,ENTERPRISE,ALTERNATE_FLOW,0.4878,True,166844.59
txn_syn_0405,cust_syn_925,order_syn_0405,5406.12,INR,FAILED,EXPIRED_CARD,ENTERPRISE,39,2,1,0.0,251631.23,1734,NET_BANKING,False,MEDIUM,ALTERNATE_FLOW,0.5114,True,5406.12
txn_syn_0406,cust_syn_625,order_syn_0406,2395.47,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,112.12,2151,CREDIT_CARD,True,LOW,PAYMENT_LINK,0.4721,False,0.0
txn_syn_0407,cust_syn_800,order_syn_0407,9254.8,INR,FAILED,EXPIRED_CARD,ENTERPRISE,16,8,3,0.67,175738.28,1905,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.5396,True,9254.8
txn_syn_0408,cust_syn_216,order_syn_0408,7338.7,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,30,2,0,0.81,4172.42,2747,UPI,True,MEDIUM,PAYMENT_LINK,0.6692,True,7338.7
txn_syn_0409,cust_syn_180,order_syn_0409,1119.73,INR,FAILED,EXPIRED_CARD,RETURNING,39,4,0,0.56,2859.93,2696,CREDIT_CARD,False,LOW,ALTERNATE_FLOW,0.6085,True,1119.73
txn_syn_0410,cust_syn_789,order_syn_0410,113.3,INR,FAILED,UPI_APP_UNRESPONSIVE,VIP,26,4,0,0.38,7998.13,2658,WALLET,False,MICRO,ALTERNATE_FLOW,0.4893,True,113.3
txn_syn_0411,cust_syn_888,order_syn_0411,5006.95,INR,FAILED,BANK_SERVER_DOWN,RETURNING,31,6,0,0.37,45315.94,995,CREDIT_CARD,False,MEDIUM,RETRY,0.4015,False,0.0
txn_syn_0412,cust_syn_830,order_syn_0412,3616.68,INR,FAILED,EXPIRED_CARD,RETURNING,27,7,5,0.8,30600.3,2506,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.4086,True,3616.68
txn_syn_0413,cust_syn_690,order_syn_0413,5259.57,INR,FAILED,CARD_AUTHENTICATION_FAILED,FIRST_TIME,0,0,0,0.0,446.44,2859,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.4251,False,0.0
txn_syn_0414,cust_syn_701,order_syn_0414,4751.33,INR,ABANDONED,CHECKOUT_DROPOFF,ENTERPRISE,22,7,1,1.0,220222.56,1477,NET_BANKING,True,MEDIUM,PAYMENT_LINK,0.6678,False,0.0
txn_syn_0415,cust_syn_783,order_syn_0415,9942.91,INR,ABANDONED,NETWORK_TIMEOUT,RETURNING,12,3,1,1.0,6843.38,76,UPI,True,MEDIUM,RETRY,0.8063,True,9942.91
txn_syn_0416,cust_syn_926,order_syn_0416,300.69,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,308.78,193,UPI,False,MICRO,NO_ACTION,0.1197,False,0.0
txn_syn_0417,cust_syn_206,order_syn_0417,8724.63,INR,FAILED,INCORRECT_OTP,RETURNING,29,7,0,0.88,39519.31,686,UPI,False,MEDIUM,PAYMENT_LINK,0.7005,True,8724.63
txn_syn_0418,cust_syn_618,order_syn_0418,862.74,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,7,2,2,0.5,18061.16,1006,UPI,False,LOW,PAYMENT_LINK,0.5138,False,0.0
txn_syn_0419,cust_syn_524,order_syn_0419,4795.08,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,75.81,1678,UPI,False,MEDIUM,ALTERNATE_FLOW,0.5465,True,4795.08
txn_syn_0420,cust_syn_888,order_syn_0420,382.32,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,1,0,0.0,471.82,153,WALLET,False,MICRO,RETRY,0.6616,False,0.0
txn_syn_0421,cust_syn_776,order_syn_0421,408.74,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,ENTERPRISE,19,6,3,0.67,219806.7,603,DEBIT_CARD,False,MICRO,PAYMENT_LINK,0.7392,True,408.74
txn_syn_0422,cust_syn_814,order_syn_0422,8927.89,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,1,0,0.0,324.38,518,UPI,False,MEDIUM,PAYMENT_LINK,0.4249,True,8927.89
txn_syn_0423,cust_syn_750,order_syn_0423,3171.82,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,398.3,2071,DEBIT_CARD,True,MEDIUM,PAYMENT_LINK,0.4851,True,3171.82
txn_syn_0424,cust_syn_766,order_syn_0424,158727.32,INR,FAILED,INCORRECT_OTP,ENTERPRISE,29,4,4,0.0,142506.38,2573,WALLET,False,ENTERPRISE,PAYMENT_LINK,0.6101,False,0.0
txn_syn_0425,cust_syn_686,order_syn_0425,2732.8,INR,FAILED,EXPIRED_CARD,RETURNING,25,8,5,0.2,7050.89,1745,DEBIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.3003,False,0.0
txn_syn_0426,cust_syn_478,order_syn_0426,6727.51,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,26,8,4,0.75,43856.71,2007,WALLET,True,MEDIUM,PAYMENT_LINK,0.5863,True,6727.51
txn_syn_0427,cust_syn_821,order_syn_0427,602.12,INR,FAILED,BANK_SERVER_DOWN,RETURNING,34,1,0,0.57,3565.15,453,NET_BANKING,False,LOW,RETRY,0.6548,False,0.0
txn_syn_0428,cust_syn_410,order_syn_0428,4795.39,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,71.43,751,NET_BANKING,False,MEDIUM,RETRY,0.5689,True,4795.39
txn_syn_0429,cust_syn_686,order_syn_0429,8509.31,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,168.91,2608,DEBIT_CARD,False,MEDIUM,PAYMENT_LINK,0.2781,False,0.0
txn_syn_0430,cust_syn_780,order_syn_0430,170155.83,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,25,3,3,0.67,27967.73,680,DEBIT_CARD,True,ENTERPRISE,PAYMENT_LINK,0.7983,True,170155.83
txn_syn_0431,cust_syn_672,order_syn_0431,9614.68,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,2,0,0.0,270.92,2060,CREDIT_CARD,True,MEDIUM,PAYMENT_LINK,0.4046,False,0.0
txn_syn_0432,cust_syn_351,order_syn_0432,1404.81,INR,FAILED,BANK_SERVER_DOWN,RETURNING,38,7,0,0.78,31129.03,1701,NET_BANKING,False,LOW,PAYMENT_LINK,0.7075,True,1404.81
txn_syn_0433,cust_syn_392,order_syn_0433,465.55,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,44.81,113,UPI,False,MICRO,PAYMENT_LINK,0.5643,True,465.55
txn_syn_0434,cust_syn_947,order_syn_0434,4465.05,INR,FAILED,BANK_SERVER_DOWN,ENTERPRISE,4,3,1,0.0,153978.08,1669,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0435,cust_syn_700,order_syn_0435,1755.09,INR,FAILED,NETWORK_TIMEOUT,RETURNING,16,8,5,0.2,16621.42,1531,CREDIT_CARD,False,LOW,RETRY,0.6167,True,1755.09
txn_syn_0436,cust_syn_142,order_syn_0436,973.87,INR,FAILED,CARD_AUTHENTICATION_FAILED,FIRST_TIME,0,0,0,0.0,414.69,2450,UPI,False,LOW,ALTERNATE_FLOW,0.3711,False,0.0
txn_syn_0437,cust_syn_388,order_syn_0437,454.77,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,281.54,1146,UPI,False,MICRO,RETRY,0.5721,False,0.0
txn_syn_0438,cust_syn_750,order_syn_0438,983.72,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,0,0,0.0,226.36,67,UPI,False,LOW,ALTERNATE_FLOW,0.471,True,983.72
txn_syn_0439,cust_syn_277,order_syn_0439,1697.63,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,32,6,4,0.0,39790.65,2755,UPI,False,LOW,NO_ACTION,0.02,False,0.0
txn_syn_0440,cust_syn_931,order_syn_0440,2993.47,INR,FAILED,NETWORK_TIMEOUT,RETURNING,1,1,1,1.0,46939.9,1467,UPI,False,MEDIUM,PAYMENT_LINK,0.5431,False,0.0
txn_syn_0441,cust_syn_471,order_syn_0441,1064.21,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,352.02,456,WALLET,True,LOW,PAYMENT_LINK,0.7084,True,1064.21
txn_syn_0442,cust_syn_798,order_syn_0442,44218.3,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,12,1,0,0.75,8116.68,1125,NET_BANKING,True,HIGH,PAYMENT_LINK,0.5979,True,44218.3
txn_syn_0443,cust_syn_673,order_syn_0443,943.88,INR,FAILED,GATEWAY_REJECTED,ENTERPRISE,1,6,5,1.0,283605.38,2787,UPI,False,LOW,PAYMENT_LINK,0.5731,True,943.88
txn_syn_0444,cust_syn_530,order_syn_0444,1228.32,INR,FAILED,GATEWAY_REJECTED,RETURNING,21,0,0,0.42,5926.83,306,DEBIT_CARD,False,LOW,RETRY,0.4737,True,1228.32
txn_syn_0445,cust_syn_542,order_syn_0445,405.72,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,38,5,2,0.0,7176.35,300,UPI,False,MICRO,NO_ACTION,0.0589,False,0.0
txn_syn_0446,cust_syn_162,order_syn_0446,821.15,INR,FAILED,INCORRECT_OTP,ENTERPRISE,25,5,5,0.0,237402.12,419,UPI,False,LOW,PAYMENT_LINK,0.573,False,0.0
txn_syn_0447,cust_syn_338,order_syn_0447,34768.6,INR,FAILED,CARD_AUTHENTICATION_FAILED,ENTERPRISE,40,0,0,0.53,241007.43,1861,UPI,False,HIGH,ALTERNATE_FLOW,0.6912,True,34768.6
txn_syn_0448,cust_syn_960,order_syn_0448,477.91,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,0,0,0.0,318.68,182,DEBIT_CARD,False,MICRO,ALTERNATE_FLOW,0.491,True,477.91
txn_syn_0449,cust_syn_654,order_syn_0449,1072.73,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,10,7,2,1.0,18459.22,236,CREDIT_CARD,True,LOW,PAYMENT_LINK,0.7225,False,0.0
txn_syn_0450,cust_syn_755,order_syn_0450,130967.91,INR,FAILED,INCORRECT_OTP,ENTERPRISE,5,5,1,1.0,212097.09,2525,UPI,False,ENTERPRISE,PAYMENT_LINK,0.6685,True,130967.91
txn_syn_0451,cust_syn_103,order_syn_0451,9572.34,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,15,7,4,0.25,13472.91,842,UPI,True,MEDIUM,PAYMENT_LINK,0.5159,False,0.0
txn_syn_0452,cust_syn_245,order_syn_0452,1395.1,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,292.84,1075,UPI,False,LOW,RETRY,0.3652,False,0.0
txn_syn_0453,cust_syn_203,order_syn_0453,1998.61,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,189.46,1527,NET_BANKING,False,LOW,PAYMENT_LINK,0.4116,False,0.0
txn_syn_0454,cust_syn_166,order_syn_0454,578.3,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,1,0,0.0,65.4,2607,CREDIT_CARD,False,LOW,PAYMENT_LINK,0.3285,False,0.0
txn_syn_0455,cust_syn_435,order_syn_0455,556.44,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,0,0,0.0,140.04,1929,CREDIT_CARD,False,LOW,ALTERNATE_FLOW,0.5318,False,0.0
txn_syn_0456,cust_syn_483,order_syn_0456,9600.81,INR,FAILED,INCORRECT_OTP,RETURNING,30,2,1,1.0,27222.83,2393,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.5463,True,9600.81
txn_syn_0457,cust_syn_535,order_syn_0457,174.63,INR,FAILED,INSUFFICIENT_FUNDS,ENTERPRISE,37,2,1,1.0,170558.97,1907,UPI,False,MICRO,PAYMENT_LINK,0.4882,False,0.0
txn_syn_0458,cust_syn_379,order_syn_0458,4231.48,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,116.9,2638,UPI,False,MEDIUM,ALTERNATE_FLOW,0.4065,False,0.0
txn_syn_0459,cust_syn_441,order_syn_0459,37340.89,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,151.36,566,UPI,True,HIGH,PAYMENT_LINK,0.552,True,37340.89
txn_syn_0460,cust_syn_942,order_syn_0460,40311.49,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,2,0,0.0,472.91,613,UPI,True,HIGH,PAYMENT_LINK,0.6061,True,40311.49
txn_syn_0461,cust_syn_665,order_syn_0461,7280.77,INR,FAILED,EXPIRED_CARD,RETURNING,30,5,0,0.49,11016.63,1536,UPI,False,MEDIUM,PAYMENT_LINK,0.5692,False,0.0
txn_syn_0462,cust_syn_463,order_syn_0462,8007.01,INR,ABANDONED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,342.88,133,CREDIT_CARD,True,MEDIUM,NO_ACTION,0.0612,False,0.0
txn_syn_0463,cust_syn_722,order_syn_0463,5272.52,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,26,6,1,1.0,5058.04,1249,UPI,False,MEDIUM,ALTERNATE_FLOW,0.5754,True,5272.52
txn_syn_0464,cust_syn_291,order_syn_0464,360.99,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,1,0,0.0,192.95,47,CREDIT_CARD,False,MICRO,ALTERNATE_FLOW,0.4966,False,0.0
txn_syn_0465,cust_syn_589,order_syn_0465,36591.04,INR,FAILED,INCORRECT_OTP,RETURNING,25,3,1,0.0,16868.34,833,UPI,False,HIGH,PAYMENT_LINK,0.4442,True,36591.04
txn_syn_0466,cust_syn_508,order_syn_0466,6184.62,INR,FAILED,NETWORK_TIMEOUT,RETURNING,16,8,2,1.0,44203.49,1871,DEBIT_CARD,False,MEDIUM,PAYMENT_LINK,0.6876,False,0.0
txn_syn_0467,cust_syn_525,order_syn_0467,9196.59,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,1,0,0.0,366.62,180,UPI,False,MEDIUM,PAYMENT_LINK,0.4201,False,0.0
txn_syn_0468,cust_syn_814,order_syn_0468,193.7,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,14,7,3,0.0,49775.19,1037,DEBIT_CARD,False,MICRO,NO_ACTION,0.02,False,0.0
txn_syn_0469,cust_syn_451,order_syn_0469,23084.09,INR,FAILED,EXPIRED_CARD,RETURNING,13,6,0,0.31,7504.77,2248,DEBIT_CARD,False,HIGH,ALTERNATE_FLOW,0.2618,True,23084.09
txn_syn_0470,cust_syn_958,order_syn_0470,4517.25,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,147.07,2776,UPI,True,MEDIUM,PAYMENT_LINK,0.6142,True,4517.25
txn_syn_0471,cust_syn_552,order_syn_0471,1437.93,INR,FAILED,NETWORK_TIMEOUT,RETURNING,34,1,1,1.0,23311.36,979,UPI,False,LOW,RETRY,0.6469,False,0.0
txn_syn_0472,cust_syn_164,order_syn_0472,16715.15,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,1,0,0.0,398.46,1341,UPI,False,HIGH,NO_ACTION,0.02,False,0.0
txn_syn_0473,cust_syn_337,order_syn_0473,3845.85,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,0,0,0.0,86.81,1142,UPI,False,MEDIUM,ALTERNATE_FLOW,0.3924,False,0.0
txn_syn_0474,cust_syn_204,order_syn_0474,144002.57,INR,FAILED,GATEWAY_REJECTED,RETURNING,37,2,1,0.0,30793.62,1362,CREDIT_CARD,False,ENTERPRISE,RETRY,0.3499,True,144002.57
txn_syn_0475,cust_syn_118,order_syn_0475,1119.61,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,38,7,3,0.33,26164.16,510,UPI,True,LOW,PAYMENT_LINK,0.6008,True,1119.61
txn_syn_0476,cust_syn_403,order_syn_0476,751.78,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,0,0,0.0,321.02,551,WALLET,False,LOW,ALTERNATE_FLOW,0.5446,False,0.0
txn_syn_0477,cust_syn_395,order_syn_0477,924.91,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,15,5,2,0.0,11879.24,913,WALLET,False,LOW,ALTERNATE_FLOW,0.1715,False,0.0
txn_syn_0478,cust_syn_171,order_syn_0478,8156.3,INR,FAILED,EXPIRED_CARD,VIP,4,2,0,0.38,31009.32,1915,UPI,False,MEDIUM,ALTERNATE_FLOW,0.5798,True,8156.3
txn_syn_0479,cust_syn_559,order_syn_0479,4399.08,INR,FAILED,INSUFFICIENT_FUNDS,VIP,13,4,3,0.0,142945.9,1777,CREDIT_CARD,False,MEDIUM,NO_ACTION,0.0515,False,0.0
txn_syn_0480,cust_syn_877,order_syn_0480,5081.97,INR,FAILED,INCORRECT_OTP,ENTERPRISE,20,8,1,0.0,86100.02,561,UPI,False,MEDIUM,PAYMENT_LINK,0.7568,True,5081.97
txn_syn_0481,cust_syn_483,order_syn_0481,987.77,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,27,6,5,0.4,20433.8,511,UPI,False,LOW,NO_ACTION,0.02,False,0.0
txn_syn_0482,cust_syn_839,order_syn_0482,1519.28,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,317.49,1958,UPI,False,LOW,NO_ACTION,0.02,False,0.0
txn_syn_0483,cust_syn_367,order_syn_0483,6798.93,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,10,4,1,0.0,2592.19,331,NET_BANKING,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0484,cust_syn_645,order_syn_0484,8177.01,INR,FAILED,NETWORK_TIMEOUT,RETURNING,25,4,3,0.0,7245.16,1632,DEBIT_CARD,False,MEDIUM,RETRY,0.3932,False,0.0
txn_syn_0485,cust_syn_527,order_syn_0485,2781.99,INR,FAILED,CARD_AUTHENTICATION_FAILED,RETURNING,19,6,1,0.0,19983.27,872,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
